asvLen	totReads	numSamps
ASV.145	40	17	2
ASV.146	190	17	2
ASV.147	83	17	1
ASV.148	158	16	1
ASV.149	119	16	2
ASV.150	91	16	1
ASV.151	113	16	2
ASV.152	88	16	1
ASV.153	164	16	1
ASV.154	212	16	1
ASV.155	205	15	1
ASV.156	91	15	1
ASV.157	178	15	1
ASV.158	121	15	1
ASV.159	56	15	2
ASV.160	65	15	1
ASV.161	119	15	2
ASV.162	83	15	1
ASV.163	93	15	1
ASV.164	128	14	3
ASV.165	222	14	1
ASV.166	125	14	1
ASV.167	149	14	1
ASV.168	119	14	1
ASV.169	46	14	1
ASV.170	199	14	1
ASV.172	37	13	1
ASV.173	46	13	1
ASV.175	184	13	1
ASV.176	100	13	1
ASV.177	42	12	1
ASV.178	164	12	1
ASV.179	61	12	2
ASV.180	111	12	1
ASV.181	101	12	2
ASV.182	46	12	2
ASV.183	239	12	1
ASV.185	185	12	1
ASV.186	138	11	2
ASV.187	94	11	2
ASV.190	70	11	1
ASV.191	68	11	1
ASV.192	269	11	1
ASV.193	61	11	1
ASV.194	206	11	2
ASV.195	46	11	1
ASV.196	175	11	1
ASV.197	49	11	1
ASV.198	159	11	1
ASV.199	107	11	1
ASV.200	192	11	1
ASV.201	323	11	1
ASV.202	106	10	2
ASV.203	114	10	1
ASV.204	52	10	2
ASV.205	114	10	1
ASV.206	325	10	1
ASV.207	105	10	1
ASV.208	42	10	1
ASV.211	261	10	1
ASV.213	70	9	3
ASV.214	203	9	1
ASV.215	121	9	1
ASV.216	126	9	1
ASV.217	88	9	1
ASV.218	101	9	1
ASV.219	79	9	1
ASV.220	98	9	1
ASV.223	92	8	2
ASV.224	100	8	2
ASV.225	150	8	1
ASV.226	125	8	2
ASV.227	37	8	2
ASV.228	259	8	1
ASV.229	71	8	2
ASV.230	50	8	2
ASV.231	55	8	2
ASV.232	70	8	1
ASV.233	52	8	1
ASV.234	53	8	2
ASV.235	109	8	1
ASV.236	43	7	1
ASV.237	60	7	1
ASV.238	118	7	1
ASV.239	222	7	1
ASV.240	119	7	1
ASV.241	118	7	2
ASV.243	92	7	1
ASV.244	87	7	2
ASV.245	60	7	1
ASV.246	247	7	1
ASV.247	90	7	1
ASV.248	139	7	1
ASV.249	98	7	1
ASV.250	60	7	1
ASV.251	166	7	1
ASV.252	72	7	1
ASV.253	51	7	1
ASV.254	100	7	1
ASV.255	45	7	1
ASV.256	106	7	1
ASV.257	66	7	1
ASV.258	92	7	2
ASV.259	65	7	1
ASV.260	131	7	1
ASV.261	73	7	1
ASV.262	254	7	1
ASV.263	36	7	1
ASV.264	97	7	1
ASV.265	56	7	1
ASV.266	83	7	1
ASV.267	109	7	1
ASV.268	107	7	1
ASV.269	52	6	1
ASV.271	81	6	2
ASV.272	160	6	1
ASV.273	147	6	1
ASV.274	84	6	1
ASV.275	75	6	1
ASV.276	158	6	1
ASV.278	55	6	1
ASV.279	113	6	1
ASV.280	69	6	1
ASV.281	39	6	1
ASV.282	74	6	1
ASV.283	88	6	1
ASV.284	94	6	1
ASV.285	78	6	1
ASV.286	46	6	1
ASV.287	71	6	2
ASV.288	187	6	1
ASV.289	83	6	1
ASV.290	100	6	1
ASV.291	157	6	1
ASV.292	86	6	1
ASV.293	121	6	1
ASV.294	218	6	1
ASV.295	105	6	1
ASV.296	130	6	1
ASV.297	98	6	1
ASV.298	93	6	1
ASV.299	114	6	1
ASV.300	66	6	1
ASV.301	92	6	1
ASV.302	57	6	1
ASV.303	82	6	1
ASV.304	66	6	1
ASV.306	82	6	1
ASV.307	114	5	1
ASV.308	88	5	1
ASV.309	91	5	1
ASV.310	40	5	1
ASV.311	88	5	1
ASV.312	96	5	1
ASV.313	44	5	1
ASV.314	38	5	1
ASV.315	113	5	1
ASV.316	34	5	1
ASV.317	129	5	1
ASV.318	71	5	2
ASV.319	116	5	1
ASV.320	70	5	1
ASV.321	167	5	1
ASV.322	52	5	1
ASV.323	158	5	1
ASV.324	184	5	1
ASV.325	91	5	1
ASV.326	59	5	1
ASV.327	137	5	1
ASV.328	85	5	1
ASV.329	145	5	1
ASV.330	47	5	1
ASV.331	51	5	1
ASV.332	87	5	1
ASV.333	124	5	1
ASV.334	33	5	1
ASV.335	76	5	1
ASV.336	86	5	1
ASV.337	102	5	1
ASV.338	125	5	1
ASV.339	119	5	1
ASV.340	83	5	1
ASV.341	42	5	1
ASV.342	205	5	1
ASV.343	66	5	1
ASV.344	70	5	1
ASV.345	105	5	1
ASV.346	122	5	1
ASV.347	93	5	1
ASV.348	167	5	1
ASV.349	123	5	1
ASV.351	65	5	1
ASV.352	150	5	1
ASV.353	64	5	1
ASV.354	74	5	1
ASV.355	59	5	1
ASV.356	192	5	1
ASV.357	166	5	1
ASV.358	122	5	1
ASV.359	122	5	1
ASV.360	93	5	1
ASV.361	91	5	1
ASV.362	48	5	1
ASV.363	186	5	1
ASV.364	40	5	1
ASV.365	154	4	1
ASV.366	51	4	1
ASV.367	89	4	1
ASV.368	78	4	1
ASV.369	154	4	1
ASV.370	85	4	1
ASV.371	110	4	1
ASV.373	67	4	1
ASV.374	92	4	1
ASV.375	52	4	1
ASV.376	105	4	1
ASV.377	128	4	1
ASV.378	235	4	1
ASV.379	114	4	1
ASV.380	46	4	1
ASV.381	142	4	1
ASV.382	150	4	2
ASV.383	97	4	1
ASV.384	180	4	1
ASV.386	70	4	1
ASV.387	70	4	1
ASV.388	49	4	1
ASV.389	47	4	1
ASV.390	108	4	1
ASV.391	195	4	1
ASV.392	192	4	1
ASV.393	133	4	1
ASV.394	43	4	1
ASV.395	82	4	1
ASV.396	195	4	1
ASV.397	47	4	1
ASV.398	48	4	1
ASV.399	133	4	1
ASV.400	95	4	1
ASV.401	64	4	1
ASV.402	75	4	1
ASV.403	56	4	1
ASV.404	105	4	1
ASV.405	121	4	1
ASV.406	52	4	1
ASV.407	53	4	1
ASV.408	48	4	1
ASV.409	151	4	2
ASV.410	108	4	1
ASV.411	93	4	1
ASV.412	69	4	1
ASV.413	48	4	1
ASV.414	94	4	1
ASV.415	130	4	1
ASV.416	59	4	1
ASV.417	91	4	1
ASV.418	86	4	1
ASV.419	186	4	1
ASV.420	78	4	1
ASV.421	71	4	1
ASV.422	105	4	1
ASV.423	103	4	1
ASV.424	78	4	1
ASV.425	118	4	1
ASV.427	133	4	1
ASV.428	160	4	1
ASV.429	88	4	1
ASV.430	82	4	1
ASV.431	166	4	1
ASV.432	112	4	1
ASV.434	55	4	1
ASV.435	58	4	1
ASV.436	55	4	1
ASV.437	55	4	1
ASV.438	134	4	1
ASV.439	55	4	1
ASV.440	64	4	1
ASV.441	99	4	1
ASV.442	104	4	1
ASV.443	40	4	1
ASV.444	141	4	1
ASV.445	42	4	1
ASV.446	94	4	1
ASV.447	51	4	1
ASV.448	45	4	1
ASV.449	36	4	1
ASV.450	86	4	1
ASV.451	116	4	1
ASV.452	78	4	1
ASV.453	70	4	1
ASV.454	134	4	1
ASV.455	61	4	1
ASV.456	127	4	1
ASV.457	65	4	1
ASV.458	93	4	1
ASV.459	107	4	1
ASV.460	43	4	1
ASV.461	124	4	1
ASV.462	56	3	1
ASV.463	107	3	1
ASV.464	105	3	1
ASV.465	124	3	1
ASV.466	125	3	1
ASV.467	85	3	1
ASV.468	113	3	1
ASV.469	116	3	1
ASV.470	43	3	1
ASV.471	91	3	1
ASV.472	170	3	1
ASV.473	115	3	1
ASV.474	61	3	1
ASV.475	132	3	1
ASV.476	102	3	1
ASV.477	48	3	1
ASV.478	41	3	1
ASV.479	135	3	1
ASV.480	72	3	1
ASV.481	55	3	1
ASV.482	74	3	1
ASV.483	145	3	1
ASV.484	70	3	1
ASV.485	68	3	1
ASV.487	69	3	1
ASV.488	197	3	1
ASV.489	60	3	1
ASV.490	188	3	1
ASV.491	114	3	1
ASV.492	36	3	1
ASV.493	88	3	1
ASV.494	113	3	1
ASV.495	107	3	1
ASV.496	150	3	1
ASV.497	97	3	1
ASV.498	52	3	1
ASV.499	129	3	1
ASV.500	78	3	1
ASV.501	102	3	1
ASV.502	67	3	1
ASV.503	124	3	1
ASV.504	103	3	1
ASV.505	140	3	1
ASV.506	168	3	1
ASV.507	79	3	1
ASV.508	138	3	1
ASV.509	62	3	1
ASV.510	57	3	1
ASV.511	80	3	1
ASV.512	63	3	1
ASV.513	162	3	1
ASV.514	71	3	1
ASV.515	125	3	1
ASV.516	175	3	1
ASV.517	85	3	1
ASV.518	69	3	1
ASV.519	62	3	1
ASV.520	103	3	1
ASV.521	80	3	1
ASV.522	78	3	1
ASV.523	155	3	1
ASV.524	86	3	1
ASV.525	58	3	1
ASV.526	120	3	1
ASV.527	62	3	1
ASV.528	161	3	1
ASV.529	98	3	1
ASV.530	105	3	1
ASV.531	155	3	1
ASV.532	131	3	1
ASV.533	185	3	1
ASV.534	81	3	1
ASV.535	113	3	1
ASV.536	88	3	1
ASV.537	91	3	1
ASV.538	115	3	1
ASV.539	108	3	1
ASV.540	136	3	1
ASV.541	78	3	1
ASV.542	163	3	1
ASV.543	44	3	1
ASV.544	161	3	1
ASV.545	148	3	1
ASV.546	69	3	1
ASV.547	161	3	1
ASV.548	72	3	1
ASV.549	85	3	1
ASV.551	73	3	1
ASV.552	86	3	1
ASV.553	98	3	1
ASV.554	130	3	1
ASV.555	39	3	1
ASV.556	140	3	1
ASV.557	151	3	1
ASV.558	72	3	1
ASV.559	49	3	1
ASV.560	55	3	1
ASV.561	157	3	1
ASV.562	88	3	1
ASV.563	63	3	1
ASV.564	39	3	1
ASV.565	140	3	1
ASV.566	60	3	1
ASV.567	108	3	1
ASV.568	106	3	1
ASV.569	104	3	1
ASV.571	75	3	1
ASV.572	175	3	1
ASV.573	43	3	1
ASV.574	96	3	1
ASV.575	149	3	1
ASV.576	87	3	1
ASV.577	94	3	1
ASV.578	42	3	1
ASV.579	46	3	1
ASV.580	118	3	1
ASV.581	184	3	1
ASV.582	123	3	1
ASV.583	123	3	1
ASV.584	45	3	1
ASV.585	93	3	1
ASV.586	169	3	1
ASV.587	100	3	1
ASV.588	40	3	1
ASV.590	127	3	1
ASV.591	148	3	1
ASV.592	70	3	1
ASV.593	104	3	1
ASV.594	54	3	1
ASV.595	56	3	1
ASV.596	94	3	1
ASV.597	131	3	1
ASV.598	49	3	1
ASV.599	68	3	1
ASV.600	85	3	1
ASV.601	66	3	1
ASV.602	202	3	1
ASV.603	96	3	1
ASV.604	54	3	1
ASV.605	77	3	1
ASV.606	113	3	1
ASV.607	63	3	1
ASV.608	118	3	1
ASV.609	54	3	1
ASV.610	115	3	1
ASV.611	41	3	1
ASV.612	56	3	1
ASV.613	47	3	1
ASV.614	97	3	1
ASV.615	146	3	1
ASV.616	180	3	1
ASV.617	71	3	1
ASV.618	98	2	1
ASV.619	53	2	1
ASV.620	139	2	1
ASV.621	105	2	1
ASV.622	55	2	1
ASV.623	70	2	1
ASV.624	105	2	1
ASV.625	71	2	1
ASV.626	66	2	1
ASV.627	48	2	1
ASV.628	164	2	1
ASV.629	75	2	1
ASV.630	96	2	1
ASV.631	72	2	1
ASV.632	128	2	1
ASV.633	48	2	1
ASV.634	138	2	1
ASV.635	109	2	1
ASV.636	112	2	1
ASV.637	88	2	1
ASV.638	84	2	1
ASV.639	59	2	1
ASV.640	117	2	1
ASV.641	49	2	1
ASV.642	80	2	1
ASV.643	154	2	1
ASV.644	91	2	1
ASV.645	59	2	1
ASV.646	85	2	1
ASV.647	66	2	1
ASV.648	104	2	1
ASV.649	73	2	1
ASV.650	78	2	1
ASV.651	106	2	1
ASV.652	86	2	1
ASV.653	86	2	1
ASV.654	65	2	1
ASV.655	92	2	1
ASV.656	48	2	1
ASV.657	210	2	1
ASV.658	60	2	1
ASV.659	69	2	1
ASV.660	110	2	1
ASV.661	190	2	1
ASV.662	120	2	1
ASV.663	120	2	1
ASV.664	109	2	1
ASV.665	130	2	1
ASV.666	84	2	1
ASV.667	66	2	1
ASV.668	70	2	1
ASV.669	125	2	1
ASV.670	79	2	1
ASV.671	75	2	1
ASV.672	97	2	1
ASV.673	67	2	1
ASV.674	142	2	1
ASV.675	88	2	1
ASV.676	119	2	1
ASV.677	49	2	1
ASV.678	81	2	1
ASV.679	40	2	1
ASV.680	174	2	1
ASV.681	174	2	1
ASV.682	73	2	1
ASV.683	88	2	1
ASV.684	82	2	1
ASV.685	80	2	1
ASV.686	74	2	1
ASV.687	80	2	1
ASV.688	95	2	1
ASV.689	101	2	1
ASV.690	124	2	1
ASV.691	75	2	1
ASV.692	115	2	1
ASV.693	58	2	1
ASV.694	105	2	1
ASV.695	68	2	1
ASV.696	70	2	1
ASV.697	93	2	1
ASV.698	109	2	1
ASV.699	82	2	1
ASV.700	119	2	1
ASV.701	108	2	1
ASV.702	76	2	1
ASV.703	104	2	1
ASV.704	88	2	1
ASV.705	124	2	1
ASV.706	62	2	1
ASV.707	108	2	1
ASV.708	52	2	1
ASV.709	129	2	1
ASV.710	120	2	1
ASV.711	56	2	1
ASV.712	104	2	1
ASV.713	105	2	1
ASV.714	89	2	1
ASV.715	172	2	1
ASV.716	108	2	1
ASV.717	167	2	1
ASV.718	126	2	1
ASV.719	42	2	1
ASV.720	47	2	1
ASV.721	81	2	1
ASV.722	97	2	1
ASV.723	99	2	1
ASV.724	91	2	1
ASV.725	111	2	1
ASV.726	70	2	1
ASV.727	99	2	1
ASV.728	157	2	1
ASV.729	115	2	1
ASV.730	143	2	1
ASV.731	132	2	1
ASV.732	68	2	1
ASV.733	111	2	1
ASV.734	56	2	1
ASV.735	110	2	1
ASV.736	79	2	1
ASV.737	83	2	1
ASV.738	72	2	1
ASV.739	49	2	1
ASV.740	60	2	1
ASV.741	192	2	1
ASV.742	122	2	1
ASV.743	101	2	1
ASV.744	85	2	1
ASV.745	143	2	1
ASV.746	87	2	1
ASV.747	118	2	1
ASV.748	112	2	1
ASV.749	119	2	1
ASV.750	73	2	1
ASV.751	66	2	1
ASV.752	42	2	1
ASV.753	83	2	1
ASV.754	139	2	1
ASV.755	69	2	1
ASV.756	89	2	1
ASV.757	98	2	1
ASV.758	115	2	1
ASV.759	107	2	1
ASV.760	75	2	1
ASV.761	108	2	1
ASV.762	105	2	1
ASV.763	128	2	1
ASV.764	119	2	1
